Row Labels,Outstanding,Inbox,GPNA,REQS ,Todays Total,,,,,,,,,,
12/15/2019 17:43,82,17,36,29,9,,,,,,,,,,
12/16/2019 7:03,89,23,36,30,7,,,,,,,,,,
12/16/2019 7:17,89,23,36,30,7,,,,,,,,,,
12/16/2019 7:23,91,25,36,30,8,,,,,,,,,,
12/16/2019 7:37,91,25,36,30,9,,,,,,,,,,
12/16/2019 7:43,92,26,36,30,10,,,,,,,,,,
12/16/2019 7:57,94,26,38,30,13,,,,,,,,,,
12/16/2019 8:03,96,26,38,32,23,,,,,,,,,,
12/16/2019 8:17,97,26,39,32,24,,,,,,,,,,
12/16/2019 8:23,96,24,39,33,24,,,,,,,,,,
12/16/2019 8:37,99,24,42,33,31,,,,,,,,,,
12/16/2019 8:43,81,25,23,33,33,,,,,,,,,,
12/16/2019 8:57,82,26,23,33,34,,,,,,,,,,
12/16/2019 9:04,77,27,17,33,38,,,,,,,,,,
12/16/2019 9:17,77,28,16,33,43,,,,,,,,,,
12/16/2019 9:23,57,28,7,22,45,,,,,,,,,,
12/16/2019 9:37,31,0,9,22,47,,,,,,,,,,
12/16/2019 9:43,30,0,10,20,50,,,,,,,,,,
12/16/2019 9:57,30,0,10,20,50,,,,,,,,,,
12/16/2019 10:03,35,0,11,24,53,,,,,,,,,,
12/16/2019 10:17,36,1,11,24,54,,,,,,,,,,
12/16/2019 10:23,38,2,12,24,56,,,,,,,,,,
12/16/2019 10:37,39,3,12,24,57,,,,,,,,,,
12/16/2019 10:43,39,3,11,25,58,,,,,,,,,,
12/16/2019 10:57,39,3,11,25,58,,,,,,,,,,
12/16/2019 11:03,41,4,11,26,59,,,,,,,,,,
12/16/2019 11:17,43,5,12,26,60,,,,,,,,,,
12/16/2019 11:24,45,6,14,25,63,,,,,,,,,,
12/16/2019 11:37,46,7,14,25,64,,,,,,,,,,
12/16/2019 11:43,17,0,14,3,66,,,,,,,,,,
12/16/2019 11:57,10,0,7,3,66,,,,,,,,,,
12/16/2019 12:03,5,0,3,2,68,,,,,,,,,,
12/16/2019 12:17,6,1,3,2,69,,,,,,,,,,
12/16/2019 12:24,12,6,3,3,69,,,,,,,,,,
12/16/2019 12:37,15,8,4,3,74,,,,,,,,,,
12/16/2019 12:43,18,8,4,6,75,,,,,,,,,,
12/16/2019 12:57,18,8,4,6,75,,,,,,,,,,
12/16/2019 13:04,24,8,4,12,76,,,,,,,,,,
12/16/2019 13:17,25,9,4,12,77,,,,,,,,,,
12/16/2019 13:24,26,10,4,12,80,,,,,,,,,,
12/16/2019 13:37,26,10,4,12,81,,,,,,,,,,
12/16/2019 13:43,30,11,4,15,83,,,,,,,,,,
12/16/2019 13:57,31,11,5,15,85,,,,,,,,,,
12/16/2019 14:03,33,11,6,16,88,,,,,,,,,,
12/16/2019 14:17,35,9,10,16,90,,,,,,,,,,
12/16/2019 14:24,35,11,10,14,92,,,,,,,,,,
12/16/2019 15:30,36,12,10,14,94,,,,,,,,,,
12/16/2019 15:47,30,1,15,14,107,,,,,,,,,,
12/16/2019 15:53,34,6,16,12,112,,,,,,,,,,
12/16/2019 16:07,36,8,16,12,115,,,,,,,,,,
12/16/2019 16:13,36,8,16,12,115,,,,,,,,,,
12/16/2019 16:27,37,8,17,12,116,,,,,,,,,,
12/16/2019 16:34,26,0,14,12,117,,,,,,,,,,
12/16/2019 16:47,24,0,12,12,117,,,,,,,,,,
12/16/2019 16:53,24,1,13,10,119,,,,,,,,,,
12/16/2019 17:07,26,2,14,10,120,,,,,,,,,,
12/16/2019 17:17,30,6,14,10,121,,,,,,,,,,
12/16/2019 17:23,25,6,14,5,121,,,,,,,,,,
12/16/2019 17:37,26,7,14,5,122,,,,,,,,,,
12/16/2019 17:44,26,7,14,5,122,,,,,,,,,,
12/16/2019 17:57,26,7,14,5,122,,,,,,,,,,
12/17/2019 7:17,36,9,22,5,13,,,,,,,,,,
12/17/2019 7:23,39,12,22,5,13,,,,,,,,,,
12/17/2019 7:37,39,12,22,5,14,,,,,,,,,,
12/17/2019 7:43,39,12,22,5,14,,,,,,,,,,
12/17/2019 7:57,39,12,22,5,14,,,,,,,,,,
12/17/2019 8:03,39,12,22,5,16,,,,,,,,,,
12/17/2019 8:17,40,13,22,5,18,,,,,,,,,,
12/17/2019 8:23,44,16,23,5,21,,,,,,,,,,
12/17/2019 8:37,44,16,23,5,21,,,,,,,,,,
12/17/2019 8:43,45,16,23,6,22,,,,,,,,,,
12/17/2019 8:57,45,16,23,6,22,,,,,,,,,,
12/17/2019 9:03,52,16,23,13,23,,,,,,,,,,
12/17/2019 9:17,51,17,21,13,23,,,,,,,,,,
12/17/2019 9:23,60,17,20,23,24,,,,,,,,,,
12/17/2019 9:37,66,22,21,23,27,,,,,,,,,,
12/17/2019 9:43,57,7,22,28,29,,,,,,,,,,
12/17/2019 9:57,53,2,23,28,30,,,,,,,,,,
12/17/2019 10:03,41,4,23,14,31,,,,,,,,,,
12/17/2019 10:17,39,2,23,14,32,,,,,,,,,,
12/17/2019 10:23,27,5,17,5,34,,,,,,,,,,
12/17/2019 10:37,30,6,19,5,37,,,,,,,,,,
12/17/2019 10:43,33,8,14,11,40,,,,,,,,,,
12/17/2019 10:57,27,1,15,11,41,,,,,,,,,,
12/17/2019 11:04,21,3,15,3,42,,,,,,,,,,
12/17/2019 11:17,26,5,18,3,42,,,,,,,,,,
12/17/2019 11:23,29,6,19,4,43,,,,,,,,,,
12/17/2019 11:37,24,1,19,4,44,,,,,,,,,,
12/17/2019 11:43,25,1,17,7,45,,,,,,,,,,
12/17/2019 11:57,25,1,17,7,45,,,,,,,,,,
12/17/2019 12:04,25,1,17,7,45,,,,,,,,,,
12/17/2019 12:17,26,2,17,7,45,,,,,,,,,,
12/17/2019 12:23,27,2,17,8,47,,,,,,,,,,
12/17/2019 12:37,31,3,20,8,52,,,,,,,,,,
12/17/2019 12:43,31,3,20,8,52,,,,,,,,,,
12/17/2019 12:57,32,4,20,8,54,,,,,,,,,,
12/17/2019 13:04,35,5,20,10,54,,,,,,,,,,
12/17/2019 13:17,39,8,21,10,56,,,,,,,,,,
12/17/2019 13:23,42,10,22,10,58,,,,,,,,,,
12/17/2019 13:37,46,13,23,10,61,,,,,,,,,,
12/17/2019 13:43,52,19,23,10,64,,,,,,,,,,
12/17/2019 13:57,53,20,23,10,65,,,,,,,,,,
12/17/2019 14:03,55,21,23,11,69,,,,,,,,,,
12/17/2019 14:18,57,23,23,11,70,,,,,,,,,,
12/17/2019 14:23,60,23,26,11,70,,,,,,,,,,
12/17/2019 14:37,46,12,23,11,70,,,,,,,,,,
12/17/2019 14:43,48,13,24,11,73,,,,,,,,,,
12/17/2019 14:57,54,17,26,11,78,,,,,,,,,,
12/17/2019 15:03,57,18,28,11,78,,,,,,,,,,
12/17/2019 15:17,58,19,28,11,78,,,,,,,,,,
12/17/2019 15:23,53,13,29,11,85,,,,,,,,,,
12/17/2019 15:37,56,16,29,11,85,,,,,,,,,,
12/17/2019 15:43,60,19,30,11,86,,,,,,,,,,
12/17/2019 15:57,60,19,30,11,86,,,,,,,,,,
12/17/2019 16:03,59,20,28,11,88,,,,,,,,,,
12/17/2019 16:17,61,20,30,11,90,,,,,,,,,,
12/17/2019 16:24,61,21,28,12,91,,,,,,,,,,
12/17/2019 16:37,62,22,28,12,91,,,,,,,,,,
12/17/2019 16:43,64,23,28,13,91,,,,,,,,,,
12/17/2019 16:57,64,23,28,13,91,,,,,,,,,,
12/17/2019 17:03,43,0,30,13,92,,,,,,,,,,
12/17/2019 17:17,43,0,30,13,92,,,,,,,,,,
12/17/2019 17:24,37,0,30,7,93,,,,,,,,,,
12/17/2019 17:37,37,0,30,7,93,,,,,,,,,,
12/17/2019 17:43,38,0,31,7,94,,,,,,,,,,
12/17/2019 17:57,38,0,31,7,94,,,,,,,,,,
12/18/2019 7:07,47,8,32,7,9,,,,,,,,,,
12/18/2019 7:37,47,8,32,7,9,,,,,,,,,,
12/18/2019 7:44,50,11,32,7,12,,,,,,,,,,
12/18/2019 7:57,51,11,33,7,13,,,,,,,,,,
12/18/2019 8:03,54,12,35,7,16,,,,,,,,,,
12/18/2019 8:17,55,13,35,7,16,,,,,,,,,,
12/18/2019 8:23,57,14,36,7,26,,,,,,,,,,
12/18/2019 8:37,58,15,36,7,27,,,,,,,,,,
12/18/2019 8:43,64,18,34,12,31,,,,,,,,,,
12/18/2019 8:58,64,18,34,12,31,,,,,,,,,,
12/18/2019 9:03,65,19,32,14,32,,,,,,,,,,
12/18/2019 9:17,65,19,32,14,32,,,,,,,,,,
12/18/2019 9:23,67,19,32,16,32,,,,,,,,,,
12/18/2019 9:37,68,20,32,16,34,,,,,,,,,,
12/18/2019 9:43,66,16,32,18,35,,,,,,,,,,
12/18/2019 9:57,68,17,33,18,40,,,,,,,,,,
12/18/2019 10:03,59,8,33,18,40,,,,,,,,,,
12/18/2019 10:17,52,0,34,18,41,,,,,,,,,,
12/18/2019 10:23,54,3,34,17,43,,,,,,,,,,
12/18/2019 10:37,53,2,34,17,44,,,,,,,,,,
12/18/2019 10:43,53,2,34,17,45,,,,,,,,,,
12/18/2019 10:57,53,2,34,17,45,,,,,,,,,,
12/18/2019 11:04,55,2,36,17,47,,,,,,,,,,
12/18/2019 11:17,55,2,36,17,47,,,,,,,,,,
12/18/2019 11:27,53,0,36,17,47,,,,,,,,,,
12/18/2019 11:33,54,1,36,17,48,,,,,,,,,,
12/18/2019 11:47,54,2,35,17,49,,,,,,,,,,
12/18/2019 11:53,53,0,36,17,50,,,,,,,,,,
12/18/2019 12:07,54,1,36,17,50,,,,,,,,,,
12/18/2019 12:14,55,2,36,17,51,,,,,,,,,,
12/18/2019 12:27,55,2,36,17,51,,,,,,,,,,
12/18/2019 12:33,55,2,36,17,52,,,,,,,,,,
12/18/2019 12:47,55,2,36,17,52,,,,,,,,,,
12/18/2019 12:53,106,5,36,65,53,,,,,,,,,,
12/18/2019 13:07,107,5,37,65,54,,,,,,,,,,
12/18/2019 13:13,111,5,38,68,56,,,,,,,,,,
12/18/2019 13:28,111,5,38,68,56,,,,,,,,,,
12/18/2019 13:33,107,5,32,70,64,,,,,,,,,,
12/18/2019 13:47,106,6,30,70,66,,,,,,,,,,
12/18/2019 13:53,92,8,28,56,69,,,,,,,,,,
12/18/2019 14:07,92,10,26,56,75,,,,,,,,,,
12/18/2019 14:13,84,14,28,42,76,,,,,,,,,,
12/18/2019 14:27,78,13,23,42,77,,,,,,,,,,
12/18/2019 14:34,36,1,24,11,172,,,,,,,,,,
12/18/2019 14:47,34,0,23,11,144,,,,,,,,,,
12/18/2019 14:53,22,3,14,5,148,,,,,,,,,,
12/18/2019 15:07,28,7,16,5,157,,,,,,,,,,
12/18/2019 15:13,28,8,15,5,157,,,,,,,,,,
12/18/2019 15:27,28,8,15,5,157,,,,,,,,,,
12/18/2019 15:34,18,0,12,6,160,,,,,,,,,,
12/18/2019 15:47,18,0,12,6,160,,,,,,,,,,
12/18/2019 15:53,12,0,6,6,160,,,,,,,,,,
12/18/2019 16:07,14,1,7,6,160,,,,,,,,,,
12/18/2019 16:13,8,0,2,6,167,,,,,,,,,,
12/18/2019 16:37,8,0,2,6,167,,,,,,,,,,
12/18/2019 16:47,9,1,2,6,170,,,,,,,,,,
12/18/2019 16:57,10,2,2,6,172,,,,,,,,,,
12/19/2019 10:33,33,20,30,21,140,,,,,,,,,,
12/19/2019 10:48,33,4,8,21,143,,,,,,,,,,
12/19/2019 10:53,33,2,10,21,146,,,,,,,,,,
12/19/2019 11:07,37,5,11,21,145,,,,,,,,,,
12/19/2019 11:14,37,3,13,21,147,,,,,,,,,,
12/19/2019 11:28,35,0,14,21,147,,,,,,,,,,
12/19/2019 11:33,37,3,14,20,149,,,,,,,,,,
12/19/2019 11:48,37,2,15,20,150,,,,,,,,,,
12/19/2019 11:53,40,3,17,20,151,,,,,,,,,,
12/19/2019 12:13,40,3,17,20,151,,,,,,,,,,
12/19/2019 12:17,39,4,15,20,156,,,,,,,,,,
12/19/2019 12:24,43,11,15,17,157,,,,,,,,,,
12/19/2019 12:38,32,0,15,17,157,,,,,,,,,,
12/19/2019 12:43,24,3,16,5,160,,,,,,,,,,
12/19/2019 12:57,26,4,17,5,160,,,,,,,,,,
12/19/2019 13:03,30,8,17,5,162,,,,,,,,,,
12/19/2019 13:17,30,8,17,5,163,,,,,,,,,,
12/19/2019 13:23,16,0,11,5,164,,,,,,,,,,
12/19/2019 13:38,14,0,9,5,164,,,,,,,,,,
12/19/2019 13:43,7,0,2,5,165,,,,,,,,,,
12/19/2019 14:03,10,0,3,7,172,,,,,,,,,,
12/19/2019 14:18,12,0,5,7,173,,,,,,,,,,
12/19/2019 14:23,11,1,3,7,178,,,,,,,,,,
12/19/2019 14:38,10,1,2,7,179,,,,,,,,,,
12/19/2019 14:44,11,2,2,7,180,,,,,,,,,,
12/19/2019 14:57,12,3,2,7,182,,,,,,,,,,
12/19/2019 15:03,14,3,3,8,187,,,,,,,,,,
12/19/2019 15:17,19,3,8,8,189,,,,,,,,,,
12/19/2019 15:23,19,3,8,8,190,,,,,,,,,,
12/19/2019 15:37,10,0,2,8,191,,,,,,,,,,
12/19/2019 15:43,12,1,4,7,195,,,,,,,,,,
12/19/2019 15:58,12,1,4,7,195,,,,,,,,,,
12/19/2019 16:03,14,0,4,10,214,,,,,,,,,,
12/19/2019 16:17,14,0,4,10,214,,,,,,,,,,
12/19/2019 16:23,17,0,7,10,215,,,,,,,,,,
12/19/2019 16:37,14,0,4,10,215,,,,,,,,,,
12/19/2019 16:43,16,0,5,11,218,,,,,,,,,,
12/19/2019 17:04,18,0,7,11,219,,,,,,,,,,
12/19/2019 17:17,20,1,8,11,220,,,,,,,,,,
12/19/2019 17:23,31,1,8,22,225,,,,,,,,,,
12/19/2019 17:37,31,1,8,22,225,,,,,,,,,,
12/19/2019 17:43,31,1,8,22,225,,,,,,,,,,
12/19/2019 17:57,31,1,8,22,225,,,,,,,,,,
12/20/2019 7:07,34,6,9,19,1,,,,,,,,,,
12/20/2019 7:13,34,6,9,19,2,,,,,,,,,,
12/20/2019 7:27,35,7,9,19,2,,,,,,,,,,
12/20/2019 7:33,33,7,9,17,2,,,,,,,,,,
12/20/2019 7:51,33,7,9,17,2,,,,,,,,,,
12/20/2019 8:17,36,9,10,17,4,,,,,,,,,,
12/20/2019 8:23,36,9,9,18,6,,,,,,,,,,
12/20/2019 8:37,37,10,9,18,10,,,,,,,,,,
12/20/2019 8:43,21,0,2,19,16,,,,,,,,,,
12/20/2019 8:58,21,0,2,19,16,,,,,,,,,,
12/20/2019 9:03,15,1,1,13,17,,,,,,,,,,
12/20/2019 9:37,23,7,3,13,21,,,,,,,,,,
12/20/2019 9:43,25,9,3,13,23,,,,,,,,,,
12/20/2019 9:57,27,11,3,13,23,,,,,,,,,,
12/20/2019 10:04,27,11,3,13,23,,,,,,,,,,
12/20/2019 10:17,28,11,4,13,24,,,,,,,,,,
12/20/2019 10:23,33,13,5,15,27,,,,,,,,,,
12/20/2019 10:37,33,13,5,15,27,,,,,,,,,,
12/20/2019 10:43,35,14,6,15,30,,,,,,,,,,
12/20/2019 10:57,36,14,7,15,30,,,,,,,,,,
12/20/2019 11:03,37,14,7,16,33,,,,,,,,,,
12/20/2019 11:18,29,3,10,16,35,,,,,,,,,,
12/20/2019 11:23,32,7,10,15,36,,,,,,,,,,
12/20/2019 11:37,32,7,10,15,37,,,,,,,,,,
12/20/2019 11:43,30,6,9,15,37,,,,,,,,,,
12/20/2019 11:57,30,6,9,15,40,,,,,,,,,,
12/20/2019 12:03,25,7,10,8,44,,,,,,,,,,
12/20/2019 12:17,25,7,10,8,44,,,,,,,,,,
12/20/2019 12:24,25,7,10,8,46,,,,,,,,,,
12/20/2019 12:37,25,7,10,8,46,,,,,,,,,,
12/20/2019 12:43,19,1,10,8,46,,,,,,,,,,
12/20/2019 12:57,18,0,10,8,46,,,,,,,,,,
12/20/2019 13:03,17,1,9,7,53,,,,,,,,,,
12/20/2019 13:17,16,2,7,7,53,,,,,,,,,,
12/20/2019 13:23,18,3,8,7,54,,,,,,,,,,
12/20/2019 13:38,20,5,8,7,55,,,,,,,,,,
12/20/2019 13:43,15,0,8,7,60,,,,,,,,,,
12/20/2019 13:57,15,0,8,7,60,,,,,,,,,,
12/20/2019 14:03,16,1,8,7,62,,,,,,,,,,
12/20/2019 14:17,16,1,8,7,62,,,,,,,,,,
12/20/2019 14:23,20,4,8,8,66,,,,,,,,,,
12/20/2019 14:37,21,5,8,8,67,,,,,,,,,,
12/20/2019 14:44,31,5,8,18,71,,,,,,,,,,
12/20/2019 14:57,27,1,8,18,71,,,,,,,,,,
12/20/2019 15:03,30,4,8,18,78,,,,,,,,,,
12/20/2019 15:17,35,7,10,18,80,,,,,,,,,,
12/20/2019 15:23,37,9,11,17,86,,,,,,,,,,
12/20/2019 15:37,31,1,13,17,87,,,,,,,,,,
12/20/2019 15:43,34,3,14,17,90,,,,,,,,,,
12/20/2019 15:58,35,4,14,17,91,,,,,,,,,,
12/20/2019 16:03,34,3,14,17,95,,,,,,,,,,
12/20/2019 16:17,35,3,15,17,95,,,,,,,,,,
12/20/2019 16:23,36,3,16,17,95,,,,,,,,,,
12/20/2019 16:37,37,3,17,17,96,,,,,,,,,,
12/20/2019 16:43,49,4,18,27,118,,,,,,,,,,
12/20/2019 17:03,51,6,18,27,120,,,,,,,,,,
12/20/2019 17:17,40,0,13,27,120,,,,,,,,,,
12/20/2019 17:23,25,0,13,12,121,,,,,,,,,,
12/20/2019 17:37,27,1,14,12,121,,,,,,,,,,
12/20/2019 17:43,28,2,14,12,121,,,,,,,,,,
12/20/2019 17:57,28,2,14,12,121,,,,,,,,,,
12/21/2019 7:04,31,4,15,12,1,,,,,,,,,,
12/21/2019 7:17,31,4,15,12,2,,,,,,,,,,
12/21/2019 7:23,31,4,15,12,2,,,,,,,,,,
12/21/2019 7:37,31,4,15,12,2,,,,,,,,,,
12/21/2019 7:43,31,4,15,12,2,,,,,,,,,,
12/21/2019 8:10,31,4,15,12,2,,,,,,,,,,
12/21/2019 8:47,33,6,15,12,2,,,,,,,,,,
12/21/2019 8:53,33,6,15,12,2,,,,,,,,,,
12/21/2019 9:07,33,6,15,12,2,,,,,,,,,,
12/21/2019 9:14,33,6,15,12,2,,,,,,,,,,
12/21/2019 9:27,35,8,15,12,4,,,,,,,,,,
12/21/2019 9:33,37,10,15,12,5,,,,,,,,,,
12/21/2019 9:47,37,10,15,12,5,,,,,,,,,,
12/21/2019 9:53,37,10,15,12,5,,,,,,,,,,
12/21/2019 10:07,37,10,15,12,5,,,,,,,,,,
12/21/2019 10:13,37,10,15,12,5,,,,,,,,,,
12/21/2019 10:29,37,10,15,12,5,,,,,,,,,,
12/21/2019 10:33,37,10,15,12,5,,,,,,,,,,
12/21/2019 11:00,37,10,15,12,5,,,,,,,,,,
12/21/2019 11:03,37,10,15,12,5,,,,,,,,,,
12/21/2019 11:22,37,10,15,12,5,,,,,,,,,,
12/21/2019 11:23,39,12,15,12,6,,,,,,,,,,
12/21/2019 11:35,39,12,15,12,6,,,,,,,,,,
12/21/2019 11:48,39,12,15,12,6,,,,,,,,,,
12/21/2019 11:53,39,12,15,12,6,,,,,,,,,,
12/21/2019 12:08,39,12,15,12,6,,,,,,,,,,
12/21/2019 12:13,39,12,15,12,6,,,,,,,,,,
12/21/2019 12:27,39,12,15,12,6,,,,,,,,,,
12/21/2019 12:33,39,12,15,12,6,,,,,,,,,,
12/21/2019 13:01,39,12,15,12,6,,,,,,,,,,
12/21/2019 13:04,39,12,15,12,6,,,,,,,,,,
12/21/2019 13:19,39,12,15,12,6,,,,,,,,,,
12/21/2019 13:23,39,12,15,12,6,,,,,,,,,,
12/21/2019 13:50,39,12,15,12,6,,,,,,,,,,
12/21/2019 13:53,39,12,15,12,6,,,,,,,,,,
12/22/2019 7:03,40,13,15,12,0,,,,,,,,,,
12/22/2019 7:17,40,13,15,12,0,,,,,,,,,,
12/22/2019 7:23,40,13,15,12,0,,,,,,,,,,
12/22/2019 7:37,40,13,15,12,0,,,,,,,,,,
12/22/2019 7:44,40,13,15,12,0,,,,,,,,,,
12/22/2019 7:57,40,13,15,12,0,,,,,,,,,,
12/22/2019 8:03,40,13,15,12,0,,,,,,,,,,
12/22/2019 8:17,40,13,15,12,0,,,,,,,,,,
12/22/2019 8:23,40,13,15,12,0,,,,,,,,,,
12/22/2019 8:37,40,13,15,12,0,,,,,,,,,,
12/22/2019 8:43,40,13,15,12,0,,,,,,,,,,
12/22/2019 8:58,40,13,15,12,0,,,,,,,,,,
12/22/2019 9:03,40,13,15,12,0,,,,,,,,,,
12/22/2019 9:17,40,13,15,12,0,,,,,,,,,,
12/22/2019 9:23,40,13,15,12,0,,,,,,,,,,
12/22/2019 9:37,40,13,15,12,0,,,,,,,,,,
12/22/2019 9:43,41,14,15,12,0,,,,,,,,,,
12/22/2019 9:57,41,14,15,12,0,,,,,,,,,,
12/22/2019 10:04,41,14,15,12,0,,,,,,,,,,
12/22/2019 10:17,41,14,15,12,0,,,,,,,,,,
12/22/2019 10:23,41,14,15,12,0,,,,,,,,,,
12/22/2019 10:37,41,14,15,12,0,,,,,,,,,,
12/22/2019 10:43,41,14,15,12,0,,,,,,,,,,
12/22/2019 10:57,41,14,15,12,0,,,,,,,,,,
12/22/2019 11:03,41,14,15,12,0,,,,,,,,,,
12/22/2019 11:18,41,14,15,12,0,,,,,,,,,,
12/22/2019 11:23,41,14,15,12,0,,,,,,,,,,
12/22/2019 11:37,41,14,15,12,0,,,,,,,,,,
12/22/2019 11:43,41,15,15,11,1,,,,,,,,,,
12/22/2019 11:57,41,15,15,11,1,,,,,,,,,,
12/22/2019 12:03,41,15,15,11,1,,,,,,,,,,
12/22/2019 12:17,41,15,15,11,1,,,,,,,,,,
12/22/2019 12:24,41,15,15,11,1,,,,,,,,,,
12/22/2019 12:37,41,15,15,11,1,,,,,,,,,,
12/22/2019 12:43,41,15,15,11,1,,,,,,,,,,
12/22/2019 12:57,41,15,15,11,1,,,,,,,,,,
12/22/2019 13:03,41,15,15,11,1,,,,,,,,,,
12/22/2019 13:42,41,15,15,11,1,,,,,,,,,,
12/22/2019 13:43,41,15,15,11,1,,,,,,,,,,
12/22/2019 13:53,41,15,15,11,1,,,,,,,,,,
12/22/2019 14:07,41,15,15,11,1,,,,,,,,,,
12/22/2019 14:13,41,15,15,11,1,,,,,,,,,,
12/22/2019 14:27,41,15,15,11,1,,,,,,,,,,
12/22/2019 14:34,41,15,15,11,1,,,,,,,,,,
12/22/2019 14:47,41,15,15,11,1,,,,,,,,,,
12/22/2019 14:53,41,15,15,11,1,,,,,,,,,,
12/22/2019 15:07,41,15,15,11,1,,,,,,,,,,
12/22/2019 15:13,41,15,15,11,1,,,,,,,,,,
12/22/2019 15:27,41,15,15,11,1,,,,,,,,,,
12/22/2019 15:34,41,15,15,11,1,,,,,,,,,,
12/22/2019 15:47,41,15,15,11,1,,,,,,,,,,
12/22/2019 15:53,41,15,15,11,1,,,,,,,,,,
12/22/2019 16:07,41,15,15,11,1,,,,,,,,,,
12/22/2019 16:13,41,15,15,11,1,,,,,,,,,,
12/22/2019 16:27,41,15,15,11,1,,,,,,,,,,
12/22/2019 16:34,41,15,15,11,1,,,,,,,,,,
12/22/2019 16:47,41,15,15,11,1,,,,,,,,,,
12/22/2019 16:53,41,15,15,11,1,,,,,,,,,,
12/22/2019 17:07,41,15,15,11,1,,,,,,,,,,
12/22/2019 17:13,41,15,15,11,1,,,,,,,,,,
12/22/2019 17:27,41,15,15,11,1,,,,,,,,,,
12/22/2019 17:33,41,15,15,11,1,,,,,,,,,,
12/22/2019 17:48,41,15,15,11,1,,,,,,,,,,
12/22/2019 17:53,41,15,15,11,1,,,,,,,,,,
12/23/2019 7:03,48,21,16,11,6,,,,,,,,,,
12/23/2019 7:17,48,21,16,11,6,,,,,,,,,,
12/23/2019 7:23,49,22,16,11,6,,,,,,,,,,
12/23/2019 7:38,49,22,16,11,6,,,,,,,,,,
12/23/2019 7:43,49,22,16,11,6,,,,,,,,,,
12/23/2019 7:58,50,22,17,11,6,,,,,,,,,,
12/23/2019 8:03,50,22,17,11,7,,,,,,,,,,
12/23/2019 8:17,50,22,17,11,7,,,,,,,,,,
12/23/2019 8:23,50,22,17,11,7,,,,,,,,,,
12/23/2019 8:38,52,24,17,11,8,,,,,,,,,,
12/23/2019 8:43,54,25,17,12,17,,,,,,,,,,
12/23/2019 8:58,55,25,18,12,18,,,,,,,,,,
12/23/2019 9:03,61,29,20,12,24,,,,,,,,,,
12/23/2019 9:17,61,29,20,12,24,,,,,,,,,,
12/23/2019 9:23,64,32,20,12,26,,,,,,,,,,
12/23/2019 9:37,63,33,18,12,27,,,,,,,,,,
12/23/2019 9:44,66,39,15,12,32,,,,,,,,,,
12/23/2019 9:58,35,6,15,14,33,,,,,,,,,,
12/23/2019 10:04,27,0,13,14,37,,,,,,,,,,
12/23/2019 10:17,27,0,13,14,39,,,,,,,,,,
12/23/2019 10:23,21,3,3,15,44,,,,,,,,,,
12/23/2019 10:37,19,0,4,15,45,,,,,,,,,,
12/23/2019 10:43,20,1,4,15,46,,,,,,,,,,
12/23/2019 10:57,21,2,4,15,46,,,,,,,,,,
12/23/2019 11:03,5,0,4,1,48,,,,,,,,,,
12/23/2019 11:19,13,4,8,1,49,,,,,,,,,,
12/23/2019 11:23,14,0,2,12,54,,,,,,,,,,
12/23/2019 11:37,14,0,2,12,56,,,,,,,,,,
12/23/2019 11:41,2,0,1,1,60,,,,,,,,,,
12/23/2019 11:43,2,0,1,1,61,,,,,,,,,,
12/23/2019 11:57,3,1,1,1,62,,,,,,,,,,
12/23/2019 12:03,5,2,2,1,63,,,,,,,,,,
12/23/2019 12:18,5,2,2,1,63,,,,,,,,,,
12/23/2019 12:24,6,3,2,1,63,,,,,,,,,,
12/23/2019 12:37,7,4,2,1,63,,,,,,,,,,
12/23/2019 12:43,8,4,2,2,67,,,,,,,,,,
12/23/2019 12:57,8,4,2,2,68,,,,,,,,,,
12/23/2019 13:03,10,5,2,3,71,,,,,,,,,,
12/23/2019 13:17,14,9,2,3,72,,,,,,,,,,
12/23/2019 13:23,17,9,3,5,73,,,,,,,,,,
12/23/2019 14:02,18,9,4,5,74,,,,,,,,,,
12/23/2019 14:03,29,10,10,9,86,,,,,,,,,,
12/23/2019 14:13,30,11,10,9,86,,,,,,,,,,
12/23/2019 14:27,34,12,13,9,89,,,,,,,,,,
12/23/2019 14:33,37,12,15,10,91,,,,,,,,,,
12/23/2019 14:48,37,12,15,10,91,,,,,,,,,,
12/23/2019 14:53,42,16,15,11,92,,,,,,,,,,
12/23/2019 15:07,42,16,15,11,92,,,,,,,,,,
12/23/2019 15:17,42,16,15,11,92,,,,,,,,,,
12/23/2019 15:23,44,16,15,13,96,,,,,,,,,,
12/23/2019 15:37,44,16,15,13,96,,,,,,,,,,
12/23/2019 15:43,45,17,15,13,97,,,,,,,,,,
12/23/2019 15:58,45,17,15,13,97,,,,,,,,,,
12/23/2019 16:03,46,17,16,13,98,,,,,,,,,,
12/23/2019 16:18,46,17,16,13,98,,,,,,,,,,
12/23/2019 16:23,49,17,16,16,102,,,,,,,,,,
12/23/2019 16:37,49,17,16,16,102,,,,,,,,,,
12/23/2019 16:43,49,17,16,16,102,,,,,,,,,,
12/23/2019 17:04,50,17,17,16,103,,,,,,,,,,
12/23/2019 17:17,51,16,19,16,103,,,,,,,,,,
12/23/2019 17:24,52,16,20,16,103,,,,,,,,,,
12/23/2019 17:38,52,16,20,16,103,,,,,,,,,,
12/23/2019 17:43,52,16,20,16,103,,,,,,,,,,
12/23/2019 17:57,52,16,20,16,103,,,,,,,,,,
